tempo,estrelas,avaliacao,Local Guide,Avaliacoes,Classificacoes,Fotos,Videos,Legendas,Respostas,Edicoes,Informadas como Incorretas,Lugares Adicionadas,Estradas Adicionadas,Informacoes Verificadas,P/R,Previsao_Fraude_RF
1460,5,bonito lugar aconchegante bom atendimento ótimo macarons,,70,22,0,0,0,271,0,0,0,0,0,12,0
1460,5,delicioso,,41,2,512,0,1,59,2,0,2,0,0,0,0
1460,5,null,,1,22,0,0,0,68,0,0,0,0,0,0,1
1460,5,null,,17,108,13,0,0,10,0,0,0,0,0,0,0
1460,5,null,,16,36,15,0,0,0,7,0,1,0,0,2,0
1460,5,adotei ambiente atendimento principalmente macarrons perfeito,,6,2,6,0,0,9,0,0,0,0,0,0,1
1460,5,null,,71,15,5,0,0,36,0,0,0,0,0,0,0
1460,3,local bem bonito massa macaron boa porém recheio extremamente doce dá pegada garganta infelizmente boa experiência pra mim,,165,102,46,0,0,252,0,0,0,0,0,0,0
1460,5,macarrons deliciosos muita variedade,,36,34,4,0,0,21,0,0,0,0,0,0,0
1460,5,null,,23,38,4,0,0,43,0,0,0,0,0,1,0
1460,4,null,,44,64,119,0,0,208,3,0,0,0,12,2,0
1460,5,experiência neste café sempre incrível ambiente lindo ótimo atendimento cardápio idem,,9,5,14,0,0,40,0,0,0,0,0,0,0
1460,5,great place it has hidden garden very polite staff they were very friendly and the blueberry macarron it is wonderfull,,98,4,112,0,0,120,1,0,0,0,1,0,0
1460,5,melhor experiência gastronômica recentemente delícia,,91,14,9,0,0,150,0,0,0,0,1,0,0
1460,4,null,,12,87,4,1,0,669,6,0,0,0,52,2,0
1460,4,ótima experiência tudo delícia atendimento nota 10,,38,7,6,0,0,113,0,0,0,0,0,0,0
1460,5,paraiso amantes macarrons,,696,11,15,0,0,405,1,0,0,0,55,42,0
1460,5,null,,15,39,6,3,0,154,1,0,0,0,0,1,0
1460,5,null,,8,86,0,0,0,0,0,0,0,0,0,1,0
1460,5,null,,2,49,2,0,0,0,1,0,0,0,0,0,1
1460,5,delicioso local tranquilo,,134,12,380,0,0,408,1,0,0,0,0,15,0
1460,5,null,,8,13,0,0,0,0,0,0,0,0,0,0,0
1460,5,garimpando macarons cidade passei loja dia 2312 conhecer feliz experiência comprei vários sabores todos deliciosos macarons impecáveis aparência cheiro textura cor sabor atendimento simpático cordial dmacarons vai lista melhores comi 3 melhores paulo delícia,,6,2,1,0,0,8,7,0,1,0,0,1,0
1460,5,lugar lindo atendimento sensacional comida perfeito vou voltar certeza,,51,27,34,0,1,155,0,0,0,0,2,0,0
1460,5,amo lugar,,107,71,490,6,0,619,0,0,0,0,1,28,0
1460,2,caro comprando grande quantidade desconto dinheiro,,4,2,10,0,0,0,0,0,0,0,0,0,1
1460,5,null,,0,5,0,0,0,6,0,0,0,0,0,0,1
1460,5,null,,8,11,0,0,0,33,0,0,0,0,0,0,0
1460,5,excelente bom atendimento local aconchegante muitos macarons todos gostos,,328,5,173,2,0,6391,0,0,0,0,0,16,0
1460,5,null,,33,23,2,0,0,117,0,0,0,0,0,0,0
1460,4,null,,65,7,14,0,0,291,0,0,0,0,0,2,0
1460,5,boa,,106,100,1435,7,0,416,0,0,0,0,0,3,0
1460,5,visitei durante brunch weekend atendimento bom comidas sensacionais massa folhada maravilhosa vários sabores macarron experimentar super recomendo,,43,58,18,0,0,428,0,0,2,0,5,1,0
1460,5,null,,1,39,0,0,0,74,0,0,0,0,0,0,1
1460,4,null,,11,80,1,0,0,79,0,0,0,0,0,1,0
